"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,2,121841837,,,13153852
2019,5,121842003,0.2,3,13153871
2019,5,121842037,3.5,1,13153874
2019,5,121842184,1,11,13153894
2019,5,121842188,1,11,13153895
2019,5,121842222,,,13153899
2019,5,121842275,4,1,13153904
2019,2,121842275,9,1,13153903
2019,16,121842357,7,1,13146401
2019,15,121842357,2,1,13153911
2019,5,121842357,11,1,13146400
2019,5,121858455,,,13146414
2019,8,121842650,53,9,13153929
2019,12,121842751,,,13153945
2019,5,121842759,0.001,3,13153947
2019,8,121842779,103,9,13153956
2019,5,121842779,60,1,13153955
2019,17,121842779,12,9,13153957
2019,12,121858575,1,1,13146437
2019,12,121842809,1,8,13146439
2019,12,121858585,0.001,1,13146442
2019,12,121842836,9.2,1,13146448
2019,12,121842842,1,11,13153973
2019,5,121842846,1,3,13153975
2019,5,121842862,1,3,13153981
2019,17,121842909,1,11,13153989
2019,2,121842926,,,13153990
2019,5,121842940,1,11,13153991
2019,5,121858779,1,11,13146471
2019,12,121858779,1,11,13153992
2019,16,121858780,10,1,13146473
2019,5,121858780,10,1,13146472
2019,13,121858791,1,1,13146475
2019,5,121858791,7,1,13146474
2019,12,121842981,1,1,13153998
2019,5,121842981,2,1,13153997
2019,12,121858867,0.35,4,13146488
2019,5,121858867,0.86,4,13146489
2019,4,121858867,1,1,13146487
2019,5,121843040,1,11,13154005
2019,5,121843050,4.007,1,13146494
2019,2,121843077,0.001,1,13154006
2019,5,121843081,1,11,13146499
2019,18,121843081,,,13154009
2019,12,121843081,1,11,13154008
2019,12,121858927,,,13154016
2019,5,121843126,1,11,13154017
2019,5,121843132,,,13154021
2019,12,121843141,,,13154024
2019,5,121858960,1,1,13146515
2019,5,121858967,34,4,13154025
2019,12,121843150,40.5,1,13154027
2019,5,121843151,1,11,13154028
2019,5,121859011,1.001,3,13154034
2019,7,121860400,1,11,13146522
2019,15,121860400,1,11,13150597
2019,12,121843182,0.01,1,13154040
2019,5,121843185,0.09,1,13154041
2019,1,121843197,1,11,13154043
2019,1,121843206,2,9,13154047
2019,5,121843213,1,11,13154050
2019,5,121843215,1,11,13154051
2019,16,121843236,1,11,13154055
2019,5,121843236,1,11,13154054
2019,2,121843236,1,11,13146531
2019,5,121843274,1,1,13154060
2019,4,121843322,1,1,13154071
2019,12,121843449,2,7,13154091
2019,5,121843467,,,13154095
2019,13,121859294,113.8,1,13154102
2019,5,121859304,,,13154105
2019,5,121843536,,,13154106
2019,5,121843717,,,13154130
2019,12,121860451,,,13146597
2019,5,121860451,,,13146598
2019,12,121843821,,,13154138
2019,16,121843824,,,13146603
2019,5,121843824,,,13146602
2019,5,121859529,1,3,13146610
2019,2,121843929,1,11,13146620
2019,16,121843961,,,13154167
2019,5,121864619,15,1,13146627
2019,16,121864685,1,11,13146637
2019,12,121864685,5,1,13146636
2019,16,121844220,,,13154195
2019,12,121844250,1,11,13154196
2019,12,121864839,1,11,13154197
2019,12,121864892,1,11,13154201
2019,12,121864924,9.009,1,13146661
2019,11,121864937,1,9,13146668
2019,16,121844357,1,9,13154217
2019,5,121844357,0.3,3,13146669
2019,5,121864924,0.009,1,13146662
2019,8,121864924,1,11,13146663
2019,5,121844337,146.2,1,13154208
2019,2,121844337,6.1,1,13154207
2019,11,121844337,31,9,13154209
2019,5,121844360,1,9,13154218
2019,12,121844410,8.97,1,13146684
2019,5,121844442,0.4,1,13154240
2019,5,121844454,1,3,13154242
2019,5,121844542,8,9,13154253
2019,12,121865184,1,11,13146724
2019,8,121865184,1,11,13154259
2019,5,121865184,1,11,13154258
2019,12,121865192,1,11,13146726
2019,5,121865200,4,9,13146729
2019,5,121869597,1,1,13154264
2019,5,121865229,1,11,13146733
2019,12,121865241,6,1,13146739
2019,12,121869651,1,11,13154281
2019,11,121869653,1,9,13154282
2019,2,121865269,1,1,13146748
2019,12,121869656,1,11,13146749
2019,5,121865273,1,11,13146752
2019,8,121865273,1,11,13146751
2019,5,121865356,1,11,13154289
2019,5,121869722,0.21,4,13154291
2019,5,121865390,1,11,13146776
2019,1,121865390,1,11,13154295
2019,12,121869744,2,1,13146778
2019,12,121869744,1,11,13154297
2019,12,121869749,1,1,13154299
2019,5,121869751,0.5,1,13154300
2019,5,121865425,0.05,1,13146781
2019,5,121869853,1,11,13154317
2019,5,121865530,1.4,1,13154324
2019,12,121869899,1,11,13154331
2019,5,121865547,51.6,1,13146795
2019,16,121869902,4,9,13154332
2019,5,121869916,12.68,1,13154336
2019,5,121869959,14.3,1,13154343
2019,5,121869970,0.05,3,13154350
2019,12,121865616,1,1,13154361
2019,4,121865679,,,13146812
2019,12,121870097,,,13154367
2019,2,121865719,,,13146821
2019,12,121865751,2,1,13146833
2019,16,121865751,1,9,13146834
2019,12,121865798,1,1,13146843
2019,4,121870173,6.1,1,13154375
2019,12,121865815,1,1,13154376
2019,5,121870200,1,4,13146846
2019,5,121870243,1,1,13146863
2019,5,121870253,2,1,13154384
2019,12,121865936,,,13146869
2019,5,121865935,1,1,13146868
2019,12,121865963,,,13146878
2019,5,121870357,,,13146882
2019,5,121860480,1,1,13154396
2019,5,121870405,1,1,13154405
2019,5,121870434,1,1,13154412
2019,12,121870438,1,1,13146890
2019,5,121870472,,,13154420
2019,1,121870488,1,11,13146892
2019,16,121866096,30,9,13146893
2019,5,121870514,,,13154424
2019,2,121870515,,,13146895
2019,5,121870526,,,13154428
2019,5,121870538,27.2,1,13154434
2019,12,121870546,0.001,9,13154437
2019,5,121870549,1,1,13154438
2019,12,121870549,2,1,13154439
2019,12,121870563,1,9,13146902
2019,5,121870565,1,11,13154440
2019,5,121870575,1,3,13154441
2019,5,121870583,1,3,13154442
2019,5,121870585,1,3,13154443
2019,5,121860507,1,11,13150611
2019,13,121870652,12,9,13154448
2019,5,121866201,2,1,13154454
2019,16,121870772,,,13154455
2019,12,121860514,2,9,13146909
2019,5,121870807,1,1,13154458
2019,12,121866223,1,9,13154463
2019,12,121870879,,,13154467
2019,5,121870893,1,3,13154471
2019,1,121870948,4,1,13154474
2019,2,121870948,2.6,1,13154475
2019,5,121870948,25.1,1,13154476
2019,8,121870996,0.1,1,13154477
2019,16,121871047,1.2,1,13150616
2019,11,121871118,2,1,13154490
2019,11,121871118,1,9,13154489
2019,12,121871133,1,1,13154491
2019,5,121866309,3.1,1,13146918
2019,5,121871157,0.001,1,13154492
2019,14,121871157,0.001,1,13154493
2019,5,121871177,1,11,13154494
2019,5,121866326,1,1,13154496
2019,5,121871226,0.001,3,13146921
2019,12,121871250,1,3,13154505
2019,2,121871264,30.4,1,13154508
2019,18,121871264,,,13154509
2019,4,121871264,33.3,1,13154507
2019,11,121871273,1,1,13154511
2019,5,121871287,4.6,1,13154512
2019,5,121871293,28.3,1,13154514
2019,12,121866351,0.001,1,13146923
2019,5,121871324,5.001,1,13154519
2019,12,121871329,58,1,13154520
2019,5,121871365,21.4,1,13154525
2019,12,121866369,1,9,13146925
2019,8,121860621,1,9,13150620
2019,5,121871392,5.1,1,13154528
2019,7,121860627,1,11,13150622
2019,12,121860627,1,11,13150621
2019,12,121866390,1,9,13146929
2019,5,121871451,1,11,13154533
2019,12,121871493,1,11,13154541
2019,17,121871553,,,13154548
2019,5,121860684,0.001,1,13150626
2019,5,121871577,1,1,13154552
2019,12,121871577,1,1,13154553
2019,12,121866517,0.001,1,13146938
2019,5,121866517,0.001,1,13146939
2019,12,121871598,,,13154555
2019,12,121866546,0.001,1,13146942
2019,5,121871638,16.1,1,13154557
2019,5,121871740,0.001,1,13154561
2019,12,121866685,0.001,1,13146952
2019,2,121843427,1,11,13146570
2019,5,121843438,,,13154089
2019,5,121843460,,,13154093
2019,5,121843479,3.5,1,13154099
2019,12,121843621,0.001,1,13154118
2019,8,121859364,1,9,13146584
2019,5,121843674,8,3,13154122
2019,12,121843678,1,11,13154124
2019,5,121843791,,,13154134
2019,5,121843845,,,13154143
2019,5,121865048,2.5,1,13146696
2019,5,121865054,8,1,13146698
2019,5,121844477,1,1,13146705
2019,12,121844477,0.16,1,13146706
2019,5,121865104,1,11,13154249
2019,5,121844548,0.25,1,13146718
2019,8,121844556,1,9,13146720
2019,5,121844556,1,9,13146719
2019,8,121844563,1,9,13154256
2019,12,121869605,1,1,13154265
2019,5,121865238,1,11,13146738
2019,5,121869640,1,11,13154276
2019,16,121869648,1,9,13154280
2019,5,121865265,0.5,1,13146747
2019,5,121869661,4,3,13154283
2019,12,121865283,1,11,13146753
2019,5,121865328,1,1,13146763
2019,17,121869699,,,13154287
2019,14,121869741,7,9,13146775
2019,12,121869741,7,9,13154294
2019,17,121869741,0.5,9,13146777
2019,5,121865430,1,11,13146783
2019,8,121869787,,,13154304
2019,5,121865474,1.92,1,13154310
2019,12,121869868,6.72,1,13146791
2019,5,121869870,1.7,1,13154321
2019,12,121869898,1,1,13154329
2019,8,121869898,1,9,13154330
2019,5,121865544,2.04,1,13146794
2019,12,121869909,7.8,1,13154334
2019,5,121869936,6,1,13154341
2019,12,121865590,1.2,1,13146804
2019,5,121869962,1,3,13154345
2019,5,121869966,20.2,1,13154349
2019,5,121869977,3.19,1,13146806
2019,12,121869989,4,3,13154356
2019,2,121870002,1,11,13154359
2019,5,121870004,1.49,1,13154360
2019,5,121865638,4,1,13146807
2019,12,121865681,0.25,1,13154364
2019,5,121865681,0.1,3,13146813
2019,12,121865731,10,1,13146828
2019,5,121870132,1,11,13154372
2019,5,121870142,3,1,13146835
2019,5,121865861,3,1,13146852
2019,12,121865900,1,1,13146864
2019,5,121865910,1,1,13146866
2019,5,121865941,1,1,13146870
2019,5,121865966,1,1,13146879
2019,8,121865981,,,13146880
2019,5,121866013,1,1,13146884
2019,5,121866016,1,1,13146885
2019,5,121870411,,,13154408
2019,12,121870439,,,13154413
2019,5,121870450,,,13154419
2019,5,121866110,,,13154427
2019,5,121870535,,,13154432
2019,4,121870542,1,1,13154435
2019,8,121870542,1,1,13154436
2019,12,121860496,,,13150609
2019,12,121860498,1,11,13146903
2019,8,121860498,1,11,13150610
2019,5,121860508,1,3,13146905
2019,12,121870690,1,9,13154449
2019,5,121870758,1,3,13154451
2019,2,121870764,0.9,1,13154452
2019,13,121870803,39,9,13154457
2019,1,121860545,48,1,13154469
2019,5,121860545,4.2,1,13154470
2019,5,121860564,3.7,1,13154482
2019,12,121860564,1,1,13154481
2019,16,121871066,1,11,13154484
2019,5,121871066,1,11,13154483
2019,16,121871072,2,1,13154485
2019,2,121866298,0.02,1,13150617
2019,5,121866492,2.5,1,13146936
2019,12,121871623,27,1,13154556
2019,5,121858330,1,1,13146398
2019,5,121842421,16,1,13146405
2019,5,121842491,9.2,1,13153919
2019,12,121858543,1,11,13146430
2019,12,121858566,,,13153962
2019,12,121858733,2,1,13146466
2019,16,121858841,2,9,13146481
2019,5,121858877,2,1,13146492
2019,5,121843312,0.5,3,13150598
2019,5,121843314,1,3,13154068
2019,5,121859208,1,11,13146554
2019,5,121859245,1,11,13146565
2019,5,121843418,,,13154083
2019,2,121859516,,,13154146
2019,4,121859516,,,13154145
2019,8,121859516,,,13154147
2019,5,121865171,1,11,13146721
2019,2,121869582,1,1,13146725
2019,12,121869629,1,11,13154273
2019,5,121869639,1,1,13154275
2019,8,121869657,1,11,13146750
2019,5,121869675,1,1,13154285
2019,5,121869757,0.06,3,13154301
2019,5,121865441,2.07,1,13146784
2019,12,121869809,1,11,13154307
2019,4,121869904,5,1,13154333
2019,2,121869938,1,11,13146800
2019,2,121865596,3.5,1,13154346
2019,18,121865596,,,13154348
2019,4,121865596,21.5,1,13154347
2019,5,121869993,0.05,3,13154357
2019,5,121869999,0.05,3,13154358
2019,5,121865786,0.002,2,13146842
2019,12,121865829,,,13146847
2019,5,121865948,1,1,13154389
2019,12,121870353,1,1,13154394
2019,17,121870353,1,1,13146881
2019,5,121870353,2,1,13154393
2019,12,121866028,,,13154403
2019,5,121870442,,,13146891
2019,12,121870731,0.001,1,13154450
2019,5,121870770,1,3,13154453
2019,5,121870777,1,3,13154456
2019,5,121870897,1,3,13146913
2019,5,121871026,1,3,13154480
2019,12,121860606,4,1,13146924
2019,12,121841915,1,1,13153863
2019,16,121841915,1,11,13153864
2019,5,121842026,1,1,13153873
2019,5,121858076,1,11,13146378
2019,12,121842053,,,13153876
2019,5,121842090,1,11,13146381
2019,16,121842090,1,11,13153884
2019,13,121842090,1,11,13153883
2019,5,121842101,,,13153887
2019,8,121842121,1,11,13153890
2019,16,121842121,1.45,1,13153891
2019,5,121842121,1,1,13153889
2019,12,121842213,20,1,13153898
2019,5,121842441,1,1,13153917
2019,1,121858453,0.001,1,13146413
2019,8,121858453,7.5,9,13146412
2019,11,121842643,1,4,13153927
2019,5,121842643,120,1,13153928
2019,12,121842654,2,1,13153930
2019,7,121842660,27,9,13153933
2019,12,121842769,0.3,1,13153949
2019,18,121843108,,,13154014
2019,12,121843108,1,11,13146504
2019,1,121843108,1,11,13154013
2019,5,121858930,23,1,13146508
2019,5,121858947,,,13154020
2019,5,121843165,,,13154030
2019,4,121843181,1,11,13154038
2019,17,121843181,1,11,13154039
2019,2,121843181,1,11,13154037
2019,12,121859101,1,11,13154056
2019,16,121859177,3,9,13154077
2019,5,121859229,2,1,13146560
2019,5,121859279,4.5,1,13146571
2019,5,121843469,4,1,13154096
2019,5,121843560,1,3,13146578
2019,5,121843635,1,11,13154120
2019,12,121859504,,,13146607
2019,5,121843872,,,13146609
2019,2,121870119,,,13146824
2019,5,121865771,11,1,13154373
2019,5,121870162,1,3,13146840
2019,12,121870162,2,8,13146839
2019,5,121865837,73,1,13146848
2019,12,121870399,1,1,13154404
2019,12,121870430,,,13154411
2019,5,121870430,,,13146889
2019,5,121870588,1,11,13154444
2019,7,121860528,2,1,13150614
2019,5,121860528,14.5,1,13150613
2019,5,121871170,0.001,1,13146919
2019,12,121871199,0.009,1,13154497
2019,5,121871345,1,11,13154522
2019,12,121871366,1.2,1,13154524
2019,5,121871366,6.2,1,13154526
2019,5,121871441,6.8,1,13154532
2019,12,121871490,1,11,13154539
2019,12,121871529,2,1,13154546
2019,5,121871529,2.4,1,13154547
2019,4,121866498,1,11,13146937
2019,5,123813555,0.01,3,13682785
2019,5,123813824,36,1,13682811
2019,16,123832062,1,11,13669253
2019,5,123832062,1,11,13669251
2019,16,123832062,19,9,13669252
2019,12,123814211,0.5,1,13687697
2019,12,123814211,1,11,13669288
2019,5,123836047,1,3,13669298
2019,12,123836055,1,1,13682846
2019,5,123832222,53,1,13682847
2019,5,123836089,4.3,1,13669309
2019,8,123836143,1,9,13682857
2019,5,123839692,1,1,13687743
2019,5,123832453,0,3,13687752
2019,5,123836321,0.002,3,13687755
2019,8,123839890,1,9,13682887
2019,5,123839890,10,1,13682886
2019,12,123832559,1,11,13682892
2019,5,123836458,10,1,13669410
2019,12,123832647,3.004,1,13687808
2019,5,123840217,1.5,1,13669439
2019,1,123837149,1,9,13669569
2019,5,123841270,2,1,13669612
2019,13,123841270,0.5,3,13669613
2019,12,123841270,0.25,1,13669614
2019,5,123833641,1,1,13683034
2019,8,123833641,2,9,13683033
2019,12,123838622,413,1,13669768
2019,12,123834309,0.104,1,13683124
2019,12,123834409,0.001,1,13669793
2019,12,123834522,0.005,1,13683144
2019,5,123842927,2.4,3,13669808
2019,5,123842941,3.2,3,13669810
2019,5,123849578,54,1,13688216
2019,1,123843486,1.6,1,13669871
2019,16,123843600,20,9,13669882
2019,5,123843600,1,9,13669881
2019,5,123845484,1,11,13669889
2019,12,123843889,1,1,13669923
2019,4,123843997,24.4,1,13669942
2019,2,123843997,16.3,1,13688252
2019,1,123843997,3.1,1,13669941
2019,12,123845828,5002,1,13683340
2019,16,123845854,1,11,13683342
2019,12,123811576,0.01,1,13668936
2019,17,123811588,0.001,3,13668939
2019,12,123811588,0.001,3,13668938
2019,12,123811923,1,11,13668974
2019,12,123831075,5.6,1,13682723
2019,5,123831213,1.9,1,13682737
2019,17,123814325,,,13669302
2019,12,123841209,2,1,13669600
2019,12,123837614,1,1,13687982
2019,12,123837852,0,1,13669713
2019,12,123842321,0.5,1,13683055
2019,12,123842421,1,1,13683069
2019,8,123842421,4.5,9,13683068
2019,5,123838382,2,1,13688076
2019,12,123838423,1,11,13688080
2019,5,123834207,1,1,13688093
2019,4,123842678,0.29,5,13669773
2019,12,123842707,1,1,13669784
2019,5,123842870,1.2,1,13669799
2019,12,123838860,1,11,13669801
2019,8,123839093,4.6,1,13688165
2019,12,123839175,0.5,3,13688176
2019,5,123844881,1,1,13683217
2019,2,123843180,1,11,13688184
2019,5,123843180,1,11,13688185
2019,7,123843240,1,11,13669849
2019,12,123843240,1,11,13688194
2019,8,123843320,1,11,13683247
2019,5,123843320,1,11,13683248
2019,5,123845149,12.2,1,13669864
2019,5,123811517,0.001,3,13687544
2019,12,123829981,0.001,3,13682558
2019,5,123829981,0.025,3,13682559
2019,16,123811673,9,9,13668947
2019,5,123812093,8,3,13687589
2019,12,123812133,1,2,13687591
2019,5,123812190,0.001,3,13682638
2019,12,123812333,4,1,13669026
2019,5,123812901,1,1,13682732
2019,5,123814135,7.3,1,13682834
2019,17,123835982,,,13669273
2019,17,123832105,,,13682835
2019,5,123814281,1,3,13669297
2019,5,123836073,28,1,13682849
2019,5,123836158,47,1,13682859
2019,12,123814566,3,1,13669333
2019,17,123814566,7,9,13669335
2019,16,123814566,67,9,13669334
2019,5,123839612,1,11,13669344
2019,5,123839612,4.5,1,13669343
2019,5,123839648,0.05,3,13669354
2019,5,123839707,0.02,3,13669363
2019,5,123836272,0.3,1,13687744
2019,5,123840336,1,11,13669465
2019,12,123840434,20,1,13669481
2019,17,123836813,,,13687854
2019,8,123836822,0.1,1,13687859
2019,4,123836822,0.9,1,13687858
2019,16,123836824,0.75,5,13687861
2019,5,123836824,8,1,13687860
2019,12,123840671,0.001,3,13669526
2019,5,123832897,0.001,3,13682954
2019,12,123832900,0.001,3,13682955
2019,4,123836967,2.5,1,13687891
2019,1,123836967,1,11,13669534
2019,5,123837428,3.4,1,13687955
2019,5,123837428,1,11,13669615
2019,5,123841374,1,11,13669630
2019,5,123842047,,,13669689
2019,5,123842224,18,1,13669718
2019,5,123842224,0.034,7,13669717
2019,5,123842238,1,1,13669721
2019,12,123842238,1,1,13669720
2019,5,123845337,1.8,3,13683275
2019,16,123845428,1,11,13683284
2019,12,123849872,4,1,13688240
2019,5,123845657,1,1,13688243
2019,16,123845657,4,1,13688244
2019,17,123845657,2,1,13683321
2019,5,123845825,0.5,1,13688253
2019,16,123845825,1,11,13688254
2019,4,123844067,0.4,1,13669950
2019,16,123844067,1,9,13669952
2019,12,123844067,0.4,1,13669951
2019,12,123811549,0.001,3,13668928
2019,12,123811552,0.001,3,13668929
2019,12,123811573,4,1,13668934
2019,5,123811573,1,1,13668935
2019,5,123811888,1,11,13668968
2019,12,123812034,28,1,13668987
2019,5,123812126,2.6,1,13682625
2019,5,123835254,7.6,1,13687602
2019,5,123830998,4,1,13682712
2019,5,123831445,8,1,13669144
2019,5,123831671,0.01,1,13669161
2019,12,123831680,1,2,13682784
2019,8,123835751,1,3,13682801
2019,5,123835796,26,1,13687668
2019,5,123813819,3,1,13687673
2019,5,123835877,0.5,1,13687682
2019,5,123835976,1,1,13687693
2019,5,123814144,2.2,1,13687694
2019,12,123814144,1.2,1,13669267
2019,16,123814144,2,9,13669268
2019,12,123814148,0.43,1,13669271
2019,5,123814148,0.95,1,13669270
2019,12,123814148,1,11,13669272
2019,17,123814262,,,13669293
2019,17,123814364,,,13669313
2019,5,123814529,1.3,1,13669331
2019,5,123836248,2,1,13687742
2019,17,123836282,,,13687747
2019,5,123839761,1,1,13682872
2019,5,123836359,1,1,13682879
2019,5,123836384,1,1,13687766
2019,12,123836548,1,11,13687807
2019,1,123840200,0.35,1,13682917
2019,1,123840200,1,11,13682918
2019,12,123836661,1,11,13682925
2019,12,123841234,1,11,13687949
2019,12,123841259,2,1,13669609
2019,5,123841507,0.5,3,13669642
2019,16,123833347,2,9,13683005
2019,5,123830985,5.6,1,13682707
2019,8,123830985,1.75,9,13682708
2019,8,123830985,11,1,13682709
2019,5,123813268,1,1,13687649
2019,16,123814208,1.33,3,13669286
2019,5,123836102,0.7,3,13687716
2019,5,123832366,0.7,1,13669341
2019,5,123839679,0.94,1,13669360
2019,12,123839699,1,11,13669362
2019,5,123832423,1,1,13682870
2019,5,123836281,11.7,1,13687746
2019,5,123839796,1,3,13669373
2019,5,123836417,9.5,1,13669400
2019,5,123839947,1,1,13669401
2019,5,123839953,16.9,1,13669405
2019,2,123839953,0.5,1,13682893
2019,12,123832584,1,1,13682900
2019,5,123836439,1,3,13682901
2019,1,123839977,1,11,13669409
2019,12,123836537,2,1,13687799
2019,4,123836637,1,1,13682920
2019,5,123840212,1,1,13669436
2019,12,123840212,3,9,13687823
2019,5,123836669,1,1,13687829
2019,5,123840514,3.5,1,13669493
2019,17,123840588,,,13669510
2019,5,123836930,1,1,13669525
2019,5,123836930,1,11,13687884
2019,12,123836935,5.5,1,13687886
2019,12,123832891,2,1,13682953
2019,5,123836965,11,1,13687890
2019,5,123832974,20,1,13682967
2019,5,123841269,0.5,3,13669611
2019,5,123833229,0.5,3,13669618
2019,12,123837603,1,1,13687981
2019,2,123837603,1,1,13683012
2019,12,123841737,5,1,13669663
2019,5,123842116,6,1,13669699
2019,2,123842149,2,1,13683028
2019,4,123842149,1,1,13669702
2019,17,123837956,45,9,13688037
2019,17,123834302,2,9,13683119
2019,12,123834302,1,11,13683120
2019,12,123834311,1,1,13683125
2019,5,123842961,1,11,13669814
2019,12,123845310,,,13683273
2019,5,123843810,2.5,1,13669904
2019,12,123849862,1.3,1,13688239
2019,16,123843824,79,9,13669909
2019,5,123843824,38,9,13669908
2019,12,123849904,1,1,13669929
2019,8,123843993,2,9,13669940
2019,16,123845806,1,11,13683337
2019,16,123844020,1,11,13669946
2019,12,123846033,1,11,13683362
2019,5,123844214,1,11,13683371
2019,5,123850111,248.7,1,13688270
2019,11,123850111,136,1,13688271
2019,5,123850111,34,9,13669975
2019,5,123844286,4,1,13669976
2019,4,123846208,1,1,13669977
2019,12,123811565,3.5,1,13668933
2019,5,123811605,0.001,3,13668942
2019,12,123811929,1,11,13668975
2019,5,123835111,28.19,1,13687566
2019,5,123830375,0.001,3,13682613
2019,5,123830401,7,1,13682619
2019,2,123830546,4,1,13682648
2019,5,123830546,17.5,1,13682649
2019,16,123830546,1.1,1,13682650
2019,5,123830951,2.5,1,13669075
2019,2,124389329,1,1,13833514
2019,12,124404740,,,13830495
2019,5,122539153,,,13293176
2019,5,122550093,0.2,3,13302521
2019,17,122555735,,,13297723
2019,5,122555758,1,1,13293227
2019,1,122555776,6.9,1,13293229
2019,2,122555776,2.2,1,13293230
2019,5,122555776,15,1,13302561
2019,5,122555870,0.1,1,13297758
2019,17,122555885,,,13302584
2019,12,122561194,9,1,13293586
2019,8,122561229,44,9,13303102
2019,5,122561266,1,1,13298144
2019,12,122561355,3.5,1,13293605
2019,12,122561477,0.3,1,13293626
2019,16,122561511,2.48,1,13293632
2019,8,122558229,2,9,13303157
2019,5,122558229,69.02,9,13298191
2019,16,122561518,1,9,13293634
2019,12,122553366,1,11,13303162
2019,5,122553408,,,13303169
2019,12,122539160,2,9,13293177
2019,17,122539171,3,9,13293181
2019,5,122539171,1,1,13293180
2019,12,122539171,9,1,13293179
2019,8,122550106,0.7,1,13302522
2019,5,122539210,,,13293186
2019,5,122550251,1,1,13297739
2019,12,122550251,1,1,13302563
2019,12,122539487,,,13302568
2019,5,122539487,,,13302567
2019,8,122539487,,,13302569
2019,17,122555815,,,13297748
2019,5,122555898,1,7,13297764
2019,5,122555905,5,9,13297766
2019,5,122556006,1,1,13302610
2019,17,122556009,,,13297783
2019,18,122556045,,,13297792
2019,17,122556045,1,11,13297791
2019,12,122556045,1,1,13302617
2019,17,122550543,,,13302644
2019,5,122559692,1,7,13293285
2019,5,122559698,1,1,13297808
2019,16,122559698,1,7,13293290
2019,12,122559698,1,1,13302646
2019,5,122550637,1,11,13302661
2019,15,122550637,3,9,13297824
2019,5,122559811,1,11,13293309
2019,5,122550908,1,11,13293340
2019,5,122550926,,,13302726
2019,5,122559972,1,11,13293344
2019,2,122559981,1,11,13302729
2019,12,122560023,1,11,13302757
2019,12,122551042,,,13302764
2019,12,122560050,1,11,13297891
2019,5,122551120,1,3,13293372
2019,5,122560097,1,11,13293376
2019,12,122560104,1,9,13293379
2019,5,122551176,3,1,13302800
2019,5,122551182,1,11,13302804
2019,12,122551182,1,11,13302805
2019,8,122560169,1,11,13293393
2019,17,122551344,,,13302836
2019,15,122556718,1,9,13293414
2019,5,122556718,1,9,13293413
2019,17,122556891,,,13297981
2019,5,122560423,1,11,13302894
2019,17,122556947,,,13297993
2019,5,122556967,1,11,13293452
2019,12,122560464,1,2,13293456
2019,16,122557040,3,9,13298013
2019,5,122557040,1,9,13298012
2019,17,122560540,,,13302919
2019,16,122552030,1,9,13298031
2019,15,122552072,4,9,13302940
2019,12,122552072,0.001,1,13302942
2019,8,122552072,2,9,13302941
2019,5,122552108,1,3,13302951
2019,8,122552121,1,1,13302952
2019,12,122560724,1,11,13293483
2019,5,122560742,1,11,13293487
2019,5,122560751,17,1,13293488
2019,8,122560789,1,9,13293494
2019,5,122557400,0.009,3,13298061
2019,5,122560861,1,1,13293508
2019,12,122560867,0.01,1,13303002
2019,2,122552441,1,1,13303004
2019,8,122552475,120,1,13303019
2019,12,122552475,1,1,13303018
2019,5,122560895,1.001,3,13298082
2019,5,122557476,1,1,13303033
2019,15,122552525,1,11,13303037
2019,5,122552525,1,11,13303035
2019,12,122552525,1,11,13303036
2019,16,122560960,1,11,13303046
2019,17,122560960,1,11,13293546
2019,5,122552584,1,11,13303058
2019,12,122561026,1,11,13303064
2019,5,122561037,30,1,13303073
2019,8,122558271,,,13298202
2019,5,122553421,,,13303171
2019,17,122561657,1,11,13293662
2019,5,122553554,20.46,1,13303198
2019,12,122553601,0.3,1,13303215
2019,5,122558566,1,1,13303220
2019,12,122558751,2,1,13298309
2019,8,122558975,5,9,13298339
2019,16,122558975,19,9,13303270
2019,2,122558975,9.4,1,13293710
2019,11,122559019,3,9,13298348
2019,13,122553992,0.009,1,13298349
2019,5,122559131,1,11,13298359
2019,5,122559147,1,11,13293717
2019,17,122554111,,,13293722
2019,12,122562177,5,3,13303292
2019,16,122559340,1,11,13298372
2019,5,122559340,1,11,13293737
2019,12,122562324,0.001,1,13293744
2019,5,122555182,1,3,13293155
2019,5,122539115,11.4,3,13293169
2019,12,122555381,1,1,13297646
2019,5,122555728,1,11,13297720
2019,17,122550223,,,13297725
2019,4,122539434,1,11,13297728
2019,17,122555801,,,13297746
2019,5,122555883,1,9,13293252
2019,12,122555883,1,9,13293253
2019,12,122561114,2,1,13303087
2019,12,122557807,1,11,13293595
2019,5,122557840,1,1,13298143
2019,5,122561296,0.25,3,13303105
2019,12,122561296,7,3,13293600
2019,2,122553100,1,1,13298157
2019,12,122553161,1,1,13303130
2019,16,122558100,1,9,13298168
2019,5,122558100,1,3,13298167
2019,16,122558168,3,9,13298176
2019,12,122558168,0.9,1,13298175
2019,16,122558176,1,9,13298177
2019,5,122553280,1,9,13303146
2019,5,122558198,48,1,13298186
2019,16,122555573,9,9,13297687
2019,12,122555573,1,11,13297686
2019,5,122539323,1,11,13293206
2019,1,122550183,2,1,13293208
2019,5,122539356,1.046,3,13293210
2019,5,122555679,0.09,1,13297711
2019,17,122539418,,,13297721
2019,17,122555796,,,13297744
2019,17,122555851,,,13293247
2019,5,122559886,1,9,13302696
2019,15,122559886,5,9,13293323
