"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2019,17,109561252,,,10194758
2019,8,109564562,1.007,1,10201069
2019,12,109562011,0.001,1,10194837
2019,4,109566639,0.001,1,10201124
2019,12,109563194,2.004,1,10201132
2019,4,109563231,1.008,1,10194864
2019,17,109547047,,,10200539
2019,5,109547811,7.401,1,10200584
2019,4,118727668,1,9,12148361
2019,12,118727668,4,1,12148360
2019,12,118738086,7,1,12158544
2019,4,118738086,5,1,12158545
2019,5,118738100,11,1,12158549
2019,2,118738100,1,9,12158548
2019,4,118738234,1,1,11981994
2019,17,118738235,,,12158562
2019,1,118738234,1,1,12148383
2019,2,118738234,43,9,11981995
2019,12,118742314,2,1,11982003
2019,12,118727944,9,1,12148433
2019,17,118738608,,,12158639
2019,12,118738734,8,1,12158693
2019,17,118738732,,,12148471
2019,12,118738768,89,1,12158717
2019,17,118728058,,,12148486
2019,5,118738862,380,1,12158776
2019,17,118738861,,,12148531
2019,17,118728185,,,12148557
2019,12,118738884,2,1,12148558
2019,17,118738975,,,11982149
2019,8,118728256,2,1,12148611
2019,5,118728256,3,1,12148610
2019,17,118742644,,,11982199
2019,12,118742646,1,1,12148668
2019,17,118742672,,,11982216
2019,12,118739152,63,1,12158961
2019,4,118739197,4,1,12158989
2019,17,118739196,,,12158988
2019,4,118728459,14,1,12159007
2019,17,118739232,,,11982245
2019,12,118728459,57,1,12159008
2019,17,118728464,,,12148731
2019,12,118728465,3,1,12148732
2019,12,118739243,11,1,12159012
2019,17,118739242,,,12159011
2019,17,118739289,,,12159029
2019,17,118739290,1,11,12159030
2019,17,118744738,,,12159221
2019,17,125076439,,,13985265
2019,12,125073393,2,1,13985326
2019,2,125077450,163,1,14004410
2019,18,125077450,,,14004412
2019,17,125077450,58,9,14004411
2019,12,125078482,3,1,13998626
2019,2,125081262,,,13985372
2019,12,125084675,,,13985378
2019,12,125084681,,,14004498
2019,17,125078629,,,14004504
2019,12,125081395,1,1,13985385
2019,15,125090912,1,9,13985636
2019,2,125084242,10,1,13985650
2019,12,125087948,1,1,14004763
2019,8,125093430,12,9,13999023
2019,4,125093430,72,5,13999022
2019,12,125093711,1,1,13999035
2019,12,125101419,2,1,13999039
2019,16,125096761,1,9,13985824
2019,12,125096761,0,1,13985823
2019,16,125104738,,,13999074
2019,12,125104837,16,1,13999076
2019,4,125102329,16,1,13999084
2019,12,125102329,5,1,14005080
2019,12,125102491,0,1,14005087
2019,4,125102491,1,1,14005086
2019,17,125105560,,,13999106
2019,8,125114655,17,1,13985927
2019,4,125114655,0,1,13985925
2019,12,125114655,3,1,13985926
2019,4,125109448,1,11,13999220
2019,4,125111075,0,1,14005202
2019,1,125119811,1,11,14005204
2019,12,125120311,6,1,14005212
2019,12,125120644,1,11,13999247
2019,2,125111930,1,9,13999256
2019,4,125111995,0,5,14005246
2019,5,125121033,21,4,14005247
2019,12,125121078,2,1,13999268
2019,17,125121095,21,1,13999271
2019,4,125121095,26,1,13999270
2019,12,125121095,26,1,13999269
2019,12,125121408,5,1,13999287
2019,4,125121408,0,1,13999288
2019,12,125112318,2,1,14005255
2019,1,125112538,12,1,14005271
2019,4,125021828,,,13983937
2019,5,125014289,,,13997551
2019,12,125017388,,,13983966
2019,12,125014574,4,1,13983974
2019,12,125022769,228,1,13997574
2019,12,125017777,0,1,13983997
2019,12,125024839,,,13997586
2019,17,125023095,,,14002591
2019,12,125025888,,,13997670
2019,12,125030230,,,13984144
2019,5,125025915,2,1,13997676
2019,17,125030669,,,14002790
2019,17,125026171,,,14002801
2019,7,125034991,1,11,14002803
2019,6,125034991,1,11,14002802
2019,17,125026944,,,13997729
2019,4,125036121,,,13984233
2019,12,125033068,,,14002928
2019,17,125034308,,,14002982
2019,12,125037004,1,1,13984267
2019,17,125046550,,,13998023
2019,4,125052508,0,1,13998024
2019,17,125058951,,,14003637
2019,12,125046964,1,1,13984715
2019,12,125062070,1,1,13984847
2019,5,125041939,1,3,13997816
2019,17,125043537,,,13997868
2019,4,125044577,42,1,13984392
2019,12,125044577,4,1,14003196
2019,17,125054947,,,14003301
2019,12,125055151,28,1,14003321
2019,17,125056903,8,1,14003479
2019,8,125056903,3,1,14003478
2019,17,125046063,,,13997985
2019,17,125057041,,,13997992
2019,12,125057043,57,1,13984625
2019,5,125052709,,,13984686
2019,17,125069634,,,13998243
2019,4,125049374,1,1,13998244
2019,4,125049479,23,1,13998252
2019,12,125049479,22,1,13998253
2019,17,125069885,,,14004052
2019,12,125049567,6,1,13998267
2019,17,125066548,,,13984994
2019,4,125074836,3,1,14004133
2019,12,125074836,1,1,13998299
2019,17,125070609,,,14004132
2019,12,125074997,47,1,13998315
2019,17,125074996,,,13998314
2019,12,125075178,1,1,13998333
2019,17,125075177,,,13998332
2019,12,125071237,41,1,14004168
2019,17,125068127,,,13985107
2019,5,125075408,1,7,13998358
2019,17,125068220,,,13985118
2019,17,125068249,,,13985120
2019,4,125079025,1,9,13998664
2019,12,125084312,0,1,14004767
2019,5,125084312,1,9,14004768
2019,4,125091247,3,1,13985662
2019,12,125091247,0,1,13985663
2019,12,125084459,0,1,13985667
2019,12,125088826,0,1,13998913
2019,16,125088905,,,14004849
2019,4,125091949,1,1,13998926
2019,12,125099642,13,1,13998953
2019,17,125092248,,,14004908
2019,4,125095802,0,1,13998970
2019,12,125092543,1,1,13985762
2019,4,125100360,7,1,13985775
2019,12,125100360,3,1,13985774
2019,2,125092861,17,1,13998993
2019,17,125061499,,,14003774
2019,8,125061500,4,9,13998146
2019,17,125061553,,,14003779
2019,8,125085157,4,9,13985404
2019,4,125093208,0,1,13985801
2019,4,125097210,2,1,13999092
2019,12,125097210,1,1,13999093
2019,1,125106127,1,1,13999119
2019,12,125106203,71,1,13999121
2019,4,125106203,1,1,13999120
2019,12,125097867,27,1,13985860
2019,1,125098292,0,1,13985873
2019,12,125106976,3,1,13999147
2019,16,125109718,6,9,14005158
2019,8,125099113,,,13985900
2019,4,125108114,14,1,13985902
2019,12,125108291,1,1,13999186
2019,4,125108348,9,1,13999190
2019,12,125108348,29,1,13999189
2019,4,125110113,0,1,14005171
2019,12,125110545,1,11,14005183
2019,12,125110795,1,1,14005190
2019,12,125111044,,,14005200
2019,12,125109497,0,1,13999222
2019,4,125120430,1,1,13985936
2019,13,125120430,0,1,13985937
2019,12,125111741,1,1,14005222
2019,8,125120770,6,9,13999251
2019,4,125120811,1,1,13999253
2019,12,125120811,1,1,13999254
2019,12,125120898,,,13999261
2019,13,125120965,0,1,13999264
2019,4,125120965,0,1,13999263
2019,12,125112049,2,1,13999266
2019,4,125112049,0,1,14005249
2019,16,125121689,2,9,13999297
2019,2,125121959,2,1,13985950
2019,1,125122017,2,1,14005275
2019,4,125122055,1,11,13999320
2019,12,125122055,0,1,13999321
2019,4,125122066,8,1,14005278
2019,12,125122215,4,1,13999327
2019,4,125122215,3,1,13999328
2019,1,125122215,3,1,13999329
2019,12,125122228,1,1,13999330
2019,4,125122238,,,13999331
2019,12,125122303,1,1,14005283
2019,12,125122351,0,1,13999335
2019,4,125115759,1,1,13985958
2019,12,125122487,1,1,13999340
2019,12,125115899,3,1,14005308
2019,4,125115899,1,1,13999346
2019,2,125115899,1,1,13985963
2019,12,125123042,2,1,13999368
2019,12,125123179,1,1,14005319
2019,4,125123179,0,1,14005320
2019,12,125123308,4,1,13999378
2019,4,125114120,3,1,14005325
2019,4,125116270,1,1,13985974
2019,12,125116335,1,1,13985978
2019,12,125123765,0,1,13999395
2019,4,125123927,5,1,13999399
2019,4,125124037,1,1,13999409
2019,1,125124144,,,13999414
2019,12,125124759,0,1,13999418
2019,1,125124192,0,1,13999419
2019,1,125124250,0,1,13999420
2019,12,125124378,1,1,13999424
2019,4,125124378,1,1,13999425
2019,8,125124378,6,9,13999423
2019,12,125124434,1,1,13999428
2019,4,125124518,4,1,13999430
2019,12,125129733,5,1,13999432
2019,3,125126317,9,1,13999439
2019,4,125126317,0,1,13999440
2019,12,125126530,3,1,14005377
2019,12,125065001,11,1,13984840
2019,4,125062263,1,1,13984857
2019,17,125062257,,,13998168
2019,17,125061444,,,13998144
2019,4,125061447,28,1,13998145
2019,17,125069453,,,14004260
2019,17,125080138,,,13985299
2019,5,125076997,1,11,13998514
2019,17,125080184,,,13998518
2019,7,125073041,4,9,13998519
2019,14,125073041,4,9,13985303
2019,17,125073090,,,14004375
2019,12,125077097,1,1,14004376
2019,12,125074135,2,1,13985359
2019,12,125074173,0,1,14004454
2019,12,125082291,1,1,13985450
2019,12,125101237,22,1,14005042
2019,12,125093539,,,13985804
2019,12,125096500,0,1,14005051
2019,4,125096695,1,1,14005064
2019,12,125096695,3,1,14005063
2019,14,125096695,3,9,14005062
2019,16,125094522,43,9,13999067
2019,12,125102066,3,1,14005069
2019,12,125096898,1,1,13985827
2019,4,125096898,0,1,13985828
2019,12,125105608,4,1,13999107
2019,12,125103409,2,1,13985864
2019,12,125098174,2,1,13985866
2019,12,125103792,1,1,13985874
2019,12,125107023,125,1,14005131
2019,18,125107023,,,14005132
2019,4,125107023,199,1,14005130
2019,17,125098481,,,13999159
2019,12,125098490,1,1,13985880
2019,12,125104106,,,13999161
2019,4,125104127,5,1,13999163
2019,2,125104127,3,1,13999164
2019,12,125098845,14,1,13985891
2019,13,125099285,17,9,13999192
2019,4,125099285,18,1,13999191
2019,15,125099285,2,9,13985908
2019,18,125108981,,,14005186
2019,4,125108981,484,1,14005185
2019,2,125108981,612,1,14005184
2019,2,125109139,3,1,14005188
2019,12,125111042,9,1,13985930
2019,4,125109538,0,1,13999224
2019,12,125109538,1,1,13999223
2019,8,125053169,1,9,13984721
2019,17,125053167,,,13984720
2019,12,125047207,1,1,13998076
2019,17,125047203,,,14003667
2019,17,125061408,,,14003772
2019,12,125061409,30,1,14003773
2019,17,125060421,1,1,14003718
2019,17,125060418,,,13998114
2019,17,125064626,,,13984817
2019,12,125061372,2,1,13984818
2019,12,125061698,55,1,14003785
2019,17,125061696,,,13984827
2019,12,125062052,1,11,13984842
2019,18,125062052,,,13984843
2019,4,125062052,1,11,14003812
2019,4,125065397,1,1,13984886
2019,17,125048728,,,14003881
2019,12,125074725,3,1,14004119
2019,17,125070399,,,14004118
2019,17,125074930,,,13998305
2019,4,125074931,17,1,13998306
2019,5,125075087,6,1,13998324
2019,17,125075086,,,13998323
2019,17,125067384,,,13985058
2019,4,125075152,4,1,13998329
2019,12,125075152,1,11,13998330
2019,5,125068467,101,1,13985148
2019,12,125068621,2,1,13985157
2019,17,125071566,,,14004215
2019,17,125075802,,,13985180
2019,17,125076081,,,13985230
2019,5,125069331,1,9,13985233
2019,17,125069330,,,13985232
2019,17,125071948,,,14004255
2019,12,115537313,12,1,11229985
2019,12,115539574,36,1,11230011
2019,4,115539574,67,1,11233299
2019,12,115538489,0,1,11224423
2019,4,115544375,18,1,11233421
2019,4,115098100,16.2,1,11146352
2019,12,115098100,13.6,1,11146353
2019,18,115516874,,,11223756
2019,12,115516874,0,1,11223757
2019,4,115516874,1,1,11232675
2019,16,111520436,,,10532720
2019,12,111520450,,,10536602
2019,12,111520451,3.001,1,10532721
2019,12,111520886,0.059,1,10532754
2019,4,111520954,0.004,9,10532759
2019,17,111521125,,,10532772
2019,12,111507752,1.007,1,10524814
2019,17,111507751,,,10524813
2019,4,111521733,9.008,1,10532808
2019,17,111508035,,,10524845
2019,17,111521741,,,10532811
2019,12,111521742,53,1,10532812
2019,17,111517739,,,10536728
2019,4,111517740,3.002,1,10536729
2019,17,111521744,,,10532814
2019,17,111521753,,,10532815
2019,12,111521754,0.003,1,10532816
2019,17,111518507,,,10536806
2019,5,111518508,1,1,10536807
2019,8,111552718,6,9,10533593
2019,2,111552748,1,9,10533598
2019,12,111552791,0.006,1,10533606
2019,5,111552883,1,11,10533616
2019,5,111564927,12,1,10533755
2019,12,111565064,0.007,1,10533765
2019,4,111560372,0.004,1,10537648
2019,4,111565542,1.004,1,10533779
2019,16,111565547,68,9,10533781
2019,5,111495571,1,1,10532301
2019,4,111496532,40.017,1,10532379
2019,12,111493192,0.005,1,10524606
2019,4,111496608,2.062,1,10532392
2019,4,111496626,0.001,1,10532396
2019,12,111496872,29.046,1,10532434
2019,8,111496880,1,9,10532435
2019,4,111497012,0.051,1,10532445
2019,17,111499968,,,10536379
2019,17,111497386,,,10532476
2019,5,111497399,2.008,1,10524650
2019,4,111497908,1,9,10532505
2019,4,111509372,254.056,1,10532572
2019,17,111504800,,,10524696
2019,17,111509424,,,10532574
2019,5,111509425,412.006,1,10532575
2019,4,111509433,1.034,1,10532576
2019,12,111555042,0.009,1,10525770
2019,4,111550642,1,1,10533445
2019,4,111550646,0.008,1,10533447
2019,12,111550693,59.001,1,10533451
2019,5,111550784,4.004,1,10533455
2019,4,111552027,1,11,10533554
2019,17,111559200,,,10526054
2019,17,111564237,,,10533705
2019,4,111564850,2.008,1,10533752
2019,2,111564961,0.401,1,10533758
2019,12,111526234,0.001,1,10525068
2019,4,111535123,0.007,1,10533005
2019,12,111535124,4,1,10533006
2019,1,115109422,0.9,1,11135236
2019,4,115110153,1,1,11135265
2019,12,115098262,2,1,11135266
2019,12,115517171,1,11,11229540
2019,12,115522122,15,1,11232720
2019,4,115522122,16,1,11229554
2019,2,115522122,7,1,11229555
2019,12,115522229,3,1,11223812
2019,4,115522229,0,1,11229572
2019,5,115522266,1,9,11229577
2019,12,115522332,1,1,11223836
2019,4,115522332,1,1,11223835
2019,12,115518041,4,1,11223837
2019,12,115524244,13,1,11223843
2019,4,115524244,14,1,11232795
2019,4,115524263,2,1,11229606
2019,5,115518425,1,11,11232844
2019,17,115518703,0,1,11232866
2019,12,115524825,9,1,11223899
2019,2,115524826,7,1,11223900
2019,8,115524826,2,9,11223901
2019,12,115525245,144,1,11232906
2019,12,115523498,2,1,11223926
2019,12,115525427,1,1,11223935
2019,12,115523698,0,1,11223939
2019,2,115523721,1,1,11229681
2019,4,115523721,1,1,11229682
2019,12,115523740,0,1,11232923
2019,12,115525610,2,1,11223967
2019,5,115525610,2,1,11223965
2019,12,115525616,1,9,11223969
2019,5,115525621,6,1,11223971
2019,12,115523782,0,1,11229689
2019,4,115525790,1,1,11223984
2019,12,115525790,1,1,11229708
2019,4,115534228,1,9,11223998
2019,12,115534239,3,9,11232968
2019,4,115534239,2,9,11232969
2019,4,115534283,3,1,11229741
2019,12,115534340,0,1,11224007
2019,5,115526051,6,1,11224009
2019,4,115526119,2,1,11224015
2019,8,115530030,1,11,11232986
2019,4,115530048,1,11,11232988
2019,5,115534475,3,1,11229765
2019,12,115534494,1,9,11232993
2019,12,115526202,1,11,11224032
2019,12,115530121,3,9,11232999
2019,16,115530121,1,9,11233000
2019,12,115534533,1,9,11233002
2019,12,115534535,1,9,11233003
2019,12,115534569,2,9,11229783
2019,12,115526281,1,9,11233019
2019,12,115530416,4,1,11233035
2019,12,115530421,2,1,11233037
2019,4,115530427,4,1,11233040
2019,12,115526849,0,1,11229830
2019,12,115531038,1,11,11233075
2019,12,115531905,0,1,11229887
2019,8,115531950,2,9,11229889
2019,4,115531950,8,1,11233152
2019,4,115527802,2,1,11224166
2019,12,115527802,1,1,11224165
2019,12,115527814,1,1,11233166
2019,4,115527814,1,1,11233167
2019,12,115527984,1,1,11233193
2019,12,115528109,3,1,11224195
2019,16,115536691,94,9,11229938
2019,5,115528647,12,1,11233242
2019,5,115528751,3,1,11233249
2019,17,115528787,1,1,11233250
2019,12,115528787,1,1,11224241
2019,12,115537213,1,1,11229968
2019,4,115537213,2,1,11224247
2019,5,115529061,1,1,11224250
2019,12,115533224,51,1,11233267
2019,12,115533234,1,1,11229984
2019,12,115539465,0,1,11233292
2019,2,115537737,22,1,11224296
2019,4,115537737,2,1,11224295
2019,12,111507940,111.058,1,10524839
2019,17,111507938,,,10524838
2019,5,111517800,3,1,10536741
2019,17,111517799,,,10536740
2019,17,111517802,,,10536742
2019,5,111517803,1,3,10536743
2019,12,111517813,13.012,1,10536745
2019,17,111517812,,,10536744
2019,17,111518085,,,10536777
2019,12,111518086,1.001,1,10536778
2019,4,111518276,3.007,1,10536791
2019,17,111518275,,,10536790
2019,17,111508675,,,10524900
2019,12,111508676,2.003,1,10524901
2019,8,111548285,3,9,10537512
2019,12,111548463,1,9,10537522
2019,4,111548473,1,9,10537523
2019,12,111557183,10,9,10525930
2019,5,111548932,1,1,10537541
2019,17,111548934,,,10537542
2019,17,111548936,,,10537543
2019,16,111548944,2,9,10537545
2019,12,111548984,5.002,1,10537550
2019,4,111548993,1.001,1,10537552
2019,4,111549020,4.004,1,10537554
2019,4,111553844,1,1,10533656
2019,17,111559657,,,10537585
2019,17,111559766,,,10537609
2019,12,111531692,0.009,1,10536977
2019,12,111531713,0.003,1,10536983
2019,17,111516597,,,10536607
2019,12,111516703,0.001,1,10536621
2019,5,114962978,,,11110470
2019,4,114974388,1.006,1,11116250
2019,17,114979221,,,11119855
2019,4,111546610,1.003,1,10537388
2019,12,111546617,79.002,1,10537390
2019,4,111555103,3.002,1,10525776
2019,4,111555139,0.002,1,10525781
2019,4,111546656,0.007,1,10537393
2019,5,114969041,1,11,11119839
2019,17,114969150,,,11116244
2019,12,115516911,0,1,11229513
2019,8,115522421,2,1,11229603
2019,16,115522421,2,1,11229605
2019,12,115522421,0,1,11229604
2019,4,115518120,0,1,11232810
2019,12,115518120,2,1,11232811
2019,12,115523174,1,9,11229652
2019,12,115518916,1,9,11232888
2019,4,115519005,2,9,11232895
2019,12,115529374,1,1,11223942
2019,12,115524005,2,1,11229713
2019,4,115524005,13,1,11229714
2019,4,115525847,1,1,11229718
2019,5,115530816,5,1,11233053
2019,12,115535553,4,1,11229849
2019,12,115527449,2,1,11224143
2019,4,115527449,2,1,11233115
2019,5,115527907,2,1,11233180
2019,4,115532147,0,1,11233182
2019,4,115528104,0,1,11233205
2019,2,115528104,0,1,11233206
2019,5,115536806,0,1,11229940
2019,12,115537120,1,11,11229963
2019,12,114973254,0.001,1,11116136
2019,17,114963822,,,11110551
2019,17,114975884,,,11121327
2019,17,114975905,,,11119941
2019,12,115097898,85,9,11146349
2019,4,115455410,5,1,11209313
2019,12,115455453,1,9,11209317
2019,4,115455462,1,9,11216378
2019,17,115450911,3,9,11216396
2019,12,115451067,1,1,11209334
2019,5,115451601,35,10,11209358
2019,4,115459435,1,9,11209365
2019,12,115459711,4,1,11205074
2019,12,115451820,1,9,11216457
2019,4,115451949,0,1,11209388
2019,12,115451949,1,1,11205087
2019,12,115452502,2,1,11209431
2019,1,115538392,1,1,11230141
2019,12,115460682,19.9,1,11216543
2019,12,115453220,1,9,11209496
2019,1,115540138,0,1,11224422
2019,12,115465344,1,1,11205293
2019,4,115462426,1,1,11205312
2019,16,115462426,4,9,11209618
2019,7,115544500,59,9,11233428
2019,2,115544500,8,1,11230189
2019,12,115538803,0,1,11230191
2019,12,115449905,10.4,1,11216253
2019,4,115450630,1,1,11216354
2019,12,115450861,0,1,11209323
2019,12,115459302,1,9,11205032
2019,12,115459468,1,9,11205056
2019,4,115459473,1,9,11205057
2019,12,115459696,2,1,11216454
2019,17,115459696,4,1,11216455
2019,12,115459731,1,1,11209377
2019,5,115452527,3,1,11205146
2019,5,115460806,2,1,11216563
2019,8,115458246,13,9,11205179
2019,8,115461241,2,9,11205214
2019,4,115461241,2,1,11205215
2019,12,115461241,1,1,11205213
2019,12,115453388,5,1,11205233
2019,12,115453665,1,9,11209527
2019,4,115453733,1,1,11205257
2019,8,115453733,1,1,11209540
2019,12,115465258,6,1,11216721
2019,4,115469564,5,1,11205296
2019,4,115459323,1,11,11205035
2019,4,115456625,1,11,11205049
2019,12,115456625,1,11,11205048
2019,12,115459452,1,11,11205054
2019,16,122513746,1,9,13271786
2019,12,122514050,1,1,13271814
2019,5,122514072,1,1,13271816
2019,5,122514102,1,1,13271818
2019,12,115458148,3,1,11209444
2019,12,115452951,0.3,1,11209464
2019,5,122514113,1,1,13271819
2019,4,115453739,1,9,11216659
2019,4,115469507,21,1,11209583
2019,12,115469507,29,1,11205289
2019,4,115465613,0,1,11216757
2019,12,115465613,2,1,11209620
2019,12,122514194,9.3,1,13271832
2019,5,122520872,26.5,1,13281198
2019,4,122520874,1,9,13281199
2019,12,122517727,4,1,13271836
2019,12,122517736,0,1,13271837
2019,8,122517736,1,9,13287211
2019,5,122514289,929,1,13271842
2019,16,122520984,3,1,13281211
2019,12,122514407,7,1,13271848
2019,12,122517984,1,1,13287225
2019,4,122518060,4,1,13287235
2019,16,122518060,5,9,13287236
2019,12,122518157,1,1,13287247
2019,12,122524690,1,1,13271869
2019,12,122518332,3,9,13287253
2019,4,122524722,1,1,13271871
2019,12,122524722,1,9,13271872
2019,12,122524731,1,11,13271873
2019,11,122518416,4,1,13287257
2019,8,122518416,1187,1,13271874
2019,12,122518445,1,1,13287258
2019,4,122524782,20,1,13281235
2019,8,122524782,4,9,13281234
2019,12,122524782,6,1,13281233
2019,4,122521343,1,1,13281236
2019,4,122518576,1,9,13281237
2019,4,122524893,2,1,13287280
2019,2,122518757,21,1,13271884
2019,1,122518757,5,1,13271885
2019,16,122518757,18,9,13287281
2019,4,122524926,1,1,13271887
2019,12,122525005,1,1,13271892
2019,4,115518126,1,1,11232812
2019,12,115518126,2,1,11232813
2019,12,115518164,1,1,11229608
2019,5,115518397,1,11,11232841
2019,4,115518417,1,1,11232842
2019,12,122525017,1,1,13271895
2019,18,122525125,,,13271898
2019,12,115529236,1,1,11229670
2019,12,115523773,1,1,11229685
2019,4,115525694,0,1,11229690
2019,4,115530084,1,9,11229769
2019,12,115534515,1,1,11229773
2019,12,115526229,1,9,11224034
2019,12,115526234,1,11,11224036
2019,4,115534558,1,9,11229780
2019,7,115534558,1,9,11229779
2019,15,115526537,1,9,11233047
2019,2,115535555,15,1,11229850
2019,15,115535763,1,9,11229864
2019,16,115531558,1,9,11229866
2019,4,115531607,0,1,11233114
2019,12,115535960,0,1,11224152
2019,12,115532094,7,9,11229904
2019,4,115528004,1,9,11229921
2019,8,115528004,10,9,11229920
2019,12,115536453,0,1,11224193
2019,12,115528376,7,1,11224200
2019,16,115532757,3,1,11229944
2019,17,115532757,8,1,11224221
2019,12,115537576,0,1,11229996
2019,12,115533563,0,1,11233291
2019,4,115539558,1,1,11224294
2019,12,115533985,1,1,11233330
2019,16,115450379,2,9,11204900
2019,12,115450379,3,1,11204901
2019,4,115450379,2,1,11216280
2019,4,115450631,0,1,11209292
2019,17,115448274,49,1,11216364
2019,8,115455919,4,9,11216401
2019,12,115455919,1,9,11216402
2019,4,115455919,1,9,11216400
2019,5,115448822,2,1,11205002
2019,4,115456542,2,9,11216426
2019,6,115459343,1,9,11205042
2019,16,115451825,37,1,11216459
2019,12,115460118,0,1,11209407
2019,4,115460118,4,1,11216487
2019,8,115460273,14,9,11209412
2019,5,115460334,3,1,11209418
2019,17,115457683,1,9,11209426
2019,12,115461236,1,9,11205211
2019,5,115458875,2,1,11205225
2019,4,115453589,1,1,11216646
2019,12,115461689,1,1,11209535
2019,12,115465048,0,1,11216715
2019,4,115469597,0,1,11209605
2019,4,115462555,1,9,11209640
2019,1,115097941,44.6,1,11146351
2019,4,115110332,54,1,11135272
2019,15,115110332,14,9,11146368
2019,12,115110332,23,1,11135273
2019,12,111546673,0.001,1,10537399
2019,16,111546692,1,1,10537401
2019,4,115516711,11,1,11232657
2019,4,115516910,0,1,11223760
2019,12,115516910,1,1,11223759
2019,4,115517309,0,1,11232711
2019,5,115522099,0,9,11223784
2019,12,115522217,16,1,11232748
2019,16,115522217,0,9,11223809
2019,4,115522217,33,1,11223808
2019,12,115517912,0,1,11232756
2019,12,115509128,3,1,11229573
2019,5,115517950,1,1,11232774
2019,5,115517965,0,1,11229578
2019,12,115522274,6.5,1,11232780
2019,5,115522519,12,1,11229613
2019,12,115518761,2,1,11223903
2019,16,115518761,1,9,11223904
2019,12,115518843,2,9,11229644
2019,4,115518918,3,9,11232889
2019,12,115518918,1,9,11223914
2019,12,115525388,1,1,11223933
2019,12,115525388,4,9,11223932
2019,5,115529632,46,1,11229711
2019,4,115534282,3,9,11229740
2019,12,115529999,1,9,11232982
2019,12,115534444,1,9,11232983
2019,2,115534501,1,9,11224026
2019,4,115530163,1,9,11224040
2019,12,115530557,1,9,11233045
2019,12,115535547,1,1,11224115
2019,4,115535550,3,1,11224117
2019,12,115527427,1,1,11224139
2019,4,115527427,0,1,11224140
2019,12,115536056,17,1,11233142
2019,4,115536056,4,1,11229884
2019,4,115531927,2,1,11233150
2019,12,115536160,1,1,11233157
2019,2,115532063,2,1,11233175
2019,12,115532063,4,1,11229900
2019,17,115536944,3,9,11224235
2019,12,115536944,1,1,11224234
2019,5,115537139,0,1,11229965
2019,17,115533188,1,9,11233258
2019,5,115533188,1,9,11224259
2019,4,115533188,1,9,11233259
2019,4,115533232,4,1,11224270
2019,12,115448320,1,9,11216374
2019,12,115455648,4,1,11216395
2019,12,115451103,18,1,11209340
2019,12,115455933,4,1,11216404
2019,4,115459207,1,11,11216417
2019,12,115459207,1,11,11216416
2019,12,115456465,1,9,11216419
2019,4,115456465,1,9,11216420
2019,4,115456652,1,9,11216442
2019,12,115459695,0,1,11205073
2019,12,115459749,0.3,1,11205079
2019,12,115456909,3.2,1,11205082
2019,4,115456909,1.7,1,11216464
2019,4,115457019,17,1,11216469
2019,5,115460248,57,1,11209409
2019,12,115460313,5.7,1,11216503
2019,5,115457616,2,1,11205129
2019,17,115452668,7,1,11209437
2019,5,115460685,1,9,11216548
2019,12,115460685,17.7,1,11216549
2019,12,115458296,12,1,11216571
2019,12,115458724,1,9,11216602
2019,16,115461237,2,9,11216613
2019,4,115461237,1,9,11205212
2019,12,115459198,1,9,11205246
2019,4,115469294,0,1,11209578
2019,4,115469568,0,1,11209598
2019,12,115465387,0,1,11216743
2019,4,115465387,0,1,11216742
2019,12,115462431,1,1,11216755
2019,12,115465822,1,11,11216785
2019,12,115509002,0,1,11232713
2019,12,115517817,4,1,11223792
2019,16,115517879,1,1,11232741
2019,12,115517879,0,1,11229564
2019,5,115518073,17,1,11232790
2019,5,115518188,1,9,11229610
2019,5,115518981,1,9,11232893
2019,12,115523778,1,1,11232930
2019,5,115523866,5,1,11229694
2019,5,115523900,0,1,11229703
2019,4,115529884,1,9,11232966
2019,16,115529884,1,9,11223999
2019,12,115534234,1,9,11229733
2019,12,115526053,1,1,11224010
2019,5,115526082,1,1,11224012
2019,12,115526257,2,9,11233012
2019,12,115530344,1,1,11233028
2019,2,115530376,3,1,11233030
2019,12,115527151,1,1,11224123
2019,4,115527151,1,1,11224122
2019,4,115527467,12,1,11224144
2019,17,115531664,1,9,11233116
2019,2,115527654,2,1,11224156
2019,5,115528615,11,1,11224230
2019,5,115537212,7,9,11229967
2019,12,115537696,1,1,11230005
2019,2,115537738,0,1,11230008
2019,16,115537738,3,9,11230006
2019,4,115537738,0,1,11230007
2019,12,115533741,1,1,11224298
2019,12,115538507,2,9,11230159
2019,16,115538507,2,9,11230160
2019,8,115538624,2,9,11224435
2019,4,115538624,22,1,11233415
2019,17,115538624,19,1,11233414
2019,4,115538647,0,1,11224437
2019,12,115540294,1,1,11224440
2019,2,115544524,0,1,11233429
2019,4,115540453,0,1,11224455
2019,4,115538902,0,1,11230204
2019,4,115538912,3,1,11230205
2019,12,115538987,1,1,11230214
2019,12,115521104,2,1,11229488
2019,5,115521163,31,1,11229498
2019,4,115521181,103,1,11229502
2019,8,115516815,1,9,11229506
2019,12,115521205,21,1,11229508
2019,8,115509115,0,9,11223819
2019,12,115509115,1,1,11223818
2019,4,115509115,0,1,11232763
2019,5,115518083,9,1,11223840
