"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,123206340,111753000,2,4,,,,5,1,"F",1,3,"R",1,0
2019,123206455,111753108,1,4,,,,5,85,"F",1,2,"R",85,0
2019,123206459,111753111,1,4,,,,5,9,"M",1,2,"R",9,0
2019,123196845,111756692,2,4,,,,5,30,"M",1,2,"N",30,0
2019,123206491,111756715,1,1,,,,,,"",,,"",,
2019,123206492,111756717,1,4,,,,5,49,"M",1,2,"R",49,0
2019,123196863,111756717,2,1,,,,,,"",,,"",,
2019,123196871,111753149,1,4,,,,5,37,"F",1,1,"R",37,0
2019,123206512,111753153,1,4,,,,5,49,"M",2,2,"R",49,0
2019,123206515,111753153,2,4,,,,5,49,"M",2,2,"R",49,0
2019,123201649,111753158,1,4,,,,5,33,"F",1,2,"R",33,0
2019,123206518,111753161,1,4,,,,5,24,"F",1,2,"R",24,0
2019,123196890,111753174,1,4,,,,5,40,"F",1,2,"R",40,0
2019,123201667,111756740,1,4,,,,5,31,"M",1,2,"R",31,0
2019,123206542,111739803,1,4,,,,5,25,"F",0,2,"R",25,0
2019,123206545,111753179,1,4,,,,5,26,"M",1,2,"U",26,0
2019,123206551,111756747,2,4,,,,5,51,"M",1,2,"R",51,0
2019,123196899,111756747,3,4,,,,5,36,"F",2,2,"R",36,0
2019,123196900,111756747,5,4,,,,5,7,"M",2,2,"R",7,0
2019,123206550,111756747,1,4,,,,5,58,"F",1,2,"R",58,0
2019,123206555,111756747,4,4,,,,5,8,"F",2,2,"R",8,0
2019,123196908,111753194,1,4,,,,5,29,"F",1,2,"R",29,0
2019,123201682,111753199,1,1,,,,,,"",,,"",,
2019,123201683,111753200,1,4,,,,5,19,"M",1,2,"R",19,0
2019,123206575,111756754,1,4,,,,5,24,"M",1,2,"R",24,0
2019,123196914,111753206,1,4,,,,5,28,"F",2,2,"R",28,0
2019,123196913,111756758,1,1,,,,,,"",,,"",,
2019,123206585,111753209,1,4,,,,5,27,"F",2,2,"R",27,0
2019,123196923,111756764,1,7,,,,,,"",,,"",,
2019,123201700,111753220,1,1,,,,,,"",,,"",,
2019,123196931,111753233,1,4,,,,5,68,"F",1,2,"R",68,0
2019,123206627,111739850,1,1,,,,,,"",,,"",,
2019,123201728,111753260,1,4,,,,5,42,"M",1,2,"R",42,0
2019,123201731,111753263,1,4,,,,5,25,"M",1,2,"R",25,0
2019,123201733,111739854,1,4,,,,5,66,"M",1,2,"N",66,0
2019,123206644,111753266,1,4,,,,5,69,"M",1,2,"R",69,0
2019,123201740,111753271,1,1,,,,,,"",,,"",,
2019,123206653,111756806,1,1,,,,,,"",,,"",,
2019,123201753,111753282,1,4,,,,5,26,"M",1,2,"R",26,0
2019,123206669,111753287,1,4,,,,5,28,"M",1,2,"R",28,0
2019,123206673,111753291,1,4,,,,5,37,"M",2,3,"R",37,0
2019,123206679,111753296,1,1,,,,,,"",,,"",,
2019,123197000,111756821,1,1,,,,,,"",,,"",,
2019,123206687,111753301,2,4,,,,5,10,"F",1,2,"R",10,0
2019,123206686,111753301,1,4,,,,5,36,"F",1,2,"R",36,0
2019,123206704,111756827,1,4,,,,5,7,"F",0,,"N",7,0
2019,123197006,111756828,1,8,,,,,,"",,,"",,
2019,123197011,111756836,1,8,,,,,,"",,,"",,
2019,123201792,111739908,1,8,,,,,,"",,,"",,
2019,123206722,111753329,1,4,,,,5,52,"M",1,2,"R",52,0
2019,123206412,111753070,1,4,,,,5,46,"M",2,2,"R",46,0
2019,123206423,111753078,1,8,,,,,,"",,,"",,
2019,123206428,111753082,1,1,,,,,,"",,,"",,
2019,123196830,111753090,1,4,,,,5,26,"F",1,2,"R",26,0
2019,123201630,111756711,1,4,,,,5,25,"F",1,2,"U",25,0
2019,123196860,111756714,1,4,,,,5,47,"F",2,2,"R",47,0
2019,123201640,111756721,1,4,,,,5,35,"F",2,2,"R",35,0
2019,123206531,111753170,1,4,,,,5,49,"M",1,3,"R",49,0
2019,123206532,111753170,2,1,,,,,,"",,,"",,
2019,123206536,111756742,1,4,,,,5,32,"F",1,2,"R",32,0
2019,123201679,111753190,1,4,,,,5,26,"F",1,1,"R",26,0
2019,123206573,111753202,1,4,,,,5,16,"F",1,2,"R",16,0
2019,123201699,111739830,1,1,,,,,,"",,,"",,
2019,123201706,111756771,1,1,,,,,,"",,,"",,
2019,129114191,117859338,1,4,,,,5,35,"F",1,3,"N",35,0
2019,123196973,111739867,1,4,,,,5,15,"M",0,3,"R",15,0
2019,123201762,111739893,1,1,,,,,,"",,,"",,
2019,123201775,111739902,1,4,,,,5,12,"M",0,,"R",12,0
2019,123201780,111739906,1,1,,,,,,"",,,"",,
2019,123197012,111756837,1,1,,,,,,"",,,"",,
2019,123206718,111739912,1,8,,,,,,"",,,"",,
2019,123197017,111753326,1,4,,,,5,29,"F",1,2,"",29,0
2019,123201798,111739919,1,4,,,,5,30,"F",1,,"R",30,0
2019,123201799,111756846,1,4,,,,5,35,"M",1,2,"R",35,0
2019,123197026,111753334,1,1,,,,,,"",,,"",,
2019,123206735,111753340,1,1,,,,,,"",,,"",,
2019,123206737,111753343,1,1,,,,,,"",,,"",,
2019,123201809,111756852,1,1,,,,,,"",,,"",,
2019,123206745,111753353,1,1,,,,,,"",,,"",,
2019,123206746,111739933,1,8,,,,,,"",,,"",,
2019,123201812,111753357,1,8,,,,,,"",,,"",,
2019,123201819,111739940,1,4,,,,5,36,"M",1,3,"R",36,37
2019,123206764,111753372,1,1,,,,,,"",,,"",,
2019,123206773,111753380,1,4,,,,5,33,"F",1,2,"R",33,0
2019,123201826,111753381,1,5,3,9,20739,5,38,"M",1,2,"N",35,42
2019,123206775,111753383,1,1,,,,,,"",,,"",,
2019,123206784,111739950,1,1,,,,,,"",,,"",,
2019,123201831,111739953,1,8,,,,,,"",,,"",,
2019,123201832,111739955,1,8,,,,,,"",,,"",,
2019,123201833,111739956,1,8,,,,,,"",,,"",,
2019,129114196,117859343,1,4,,,,5,74,"M",1,3,"R",74,0
2019,129106791,117863862,1,1,,,,,,"",,,"",,
2019,123197046,111753414,1,4,,,,5,23,"M",1,3,"R",23,0
2019,123206823,111753420,1,1,,,,,,"",,,"",,
2019,123197051,111756869,1,4,,,,5,22,"M",4,2,"N",22,0
2019,123206832,111753424,2,4,,,,5,23,"M",1,2,"R",23,0
2019,123206831,111753424,1,4,,,,5,43,"M",1,2,"R",43,0
2019,123206833,111753424,3,4,,,,5,20,"F",1,2,"R",20,0
2019,129114197,117859344,1,4,,,,5,65,"M",2,2,"R",65,0
2019,129114198,117859345,1,4,,,,5,25,"F",0,3,"N",25,0
2019,123206844,111753434,1,1,,,,,,"",,,"",,
2019,123206846,111753436,1,4,,,,5,22,"F",1,2,"",22,0
2019,123206847,111753436,2,1,,,,,,"",,,"",,
2019,123206851,111753440,1,1,,,,,,"",,,"",,
2019,123206852,111753441,1,1,,,,,,"",,,"",,
2019,123206855,111753444,1,1,,,,,,"",,,"",,
2019,129114199,117859346,1,1,,,,,,"",,,"",,
2019,123197043,111739972,1,4,,,,5,28,"F",1,3,"R",28,0
2019,123201851,111739972,2,4,,,,5,27,"M",1,3,"R",27,0
2019,123201849,111739969,1,1,,,,,,"",,,"",,
2019,123206801,111739969,2,4,,,,5,51,"F",1,3,"N",51,0
2019,123201863,111753446,1,4,,,,5,12,"F",1,1,"R",12,0
2019,123197059,111756877,1,1,,,,,,"",,,"",,
2019,123197075,111753469,1,1,,,,,,"",,,"",,
2019,123206878,111753468,1,4,,,,5,44,"M",1,2,"R",44,0
2019,123197079,111753476,1,8,,,,,,"",,,"",,
2019,123197080,111756898,1,5,3,1,,5,38,"M",1,2,"R",38,0
2019,123201901,111753486,1,8,,,,,,"",,,"",,
2019,123206896,111753495,1,4,,,,5,15,"F",1,2,"R",15,0
2019,123206901,111753498,1,4,,,,5,47,"F",1,2,"R",47,0
2019,123197105,111756913,1,4,,,,5,61,"M",1,2,"R",61,0
2019,123197106,111756916,1,4,,,,5,36,"F",1,,"",36,0
2019,123197113,111756921,1,4,,,,5,22,"F",1,2,"",22,0
2019,123201915,111740030,1,8,,,,,,"",,,"",,
2019,123206916,111753506,1,1,,,,,,"",,,"",,
2019,123206918,111756923,1,4,,,,5,35,"F",1,2,"",35,0
2019,123201923,111756927,1,4,,,,5,71,"F",1,3,"",71,0
2019,123201926,111740040,1,1,,,,,,"",,,"",,
2019,123206934,111753525,1,4,,,,5,21,"M",1,2,"",21,0
2019,123206935,111753526,1,4,,,,5,25,"M",1,2,"",25,0
2019,123206937,111753529,1,1,,,,,,"",,,"",,
2019,123201949,111740052,1,4,,,,5,57,"M",1,2,"R",57,0
2019,123201948,111740052,2,4,,,,5,24,"M",1,2,"",24,25
2019,123197146,111756957,1,1,,,,,,"",,,"",,
2019,123206955,111753548,1,8,,,,,,"",,,"",,
2019,123197161,111740064,1,1,,,,,,"",,,"",,
2019,123197174,111740071,1,1,,,,,,"",,,"",,
2019,123197175,111756970,1,1,,,,,,"",,,"",,
2019,123201972,111740078,1,1,,,,,,"",,,"",,
2019,123206964,111753564,1,1,,,,,,"",,,"",,
2019,123206972,111740084,1,1,,,,,,"",,,"",,
2019,123206978,111753576,1,1,,,,,,"",,,"",,
2019,123206981,111753579,1,1,,,,,,"",,,"",,
2019,123201981,111740089,1,1,,,,,,"",,,"",,
2019,123206982,111753580,1,1,,,,,,"",,,"",,
2019,123201986,111740093,1,4,,,,5,31,"F",1,2,"R",31,0
2019,123201988,111740096,1,1,,,,,,"",,,"",,
2019,123201993,111740100,1,1,,,,,,"",,,"",,
2019,123206998,111753591,1,4,,,,5,30,"M",1,,"",30,0
2019,129114205,117859350,1,4,,,,5,24,"F",2,2,"R",24,0
2019,123207019,111740121,1,4,,,,5,74,"M",1,2,"",74,0
2019,123202028,111740134,1,8,,,,,,"",,,"",,
2019,123207035,111740137,1,8,,,,,,"",,,"",,
2019,123202033,111757017,1,8,,,,,,"",,,"",,
2019,129114207,117859352,1,6,,,,,,"",,,"",,
2019,123197235,111753628,1,4,,,,5,57,"F",1,2,"R",57,0
2019,123207053,111757032,1,4,,,,5,29,"F",1,2,"R",29,0
2019,123197251,111757032,2,4,,,,5,63,"F",1,2,"R",63,0
2019,123197267,111757046,1,4,,,,5,58,"M",1,2,"R",58,0
2019,123207069,111753656,1,4,,,,5,36,"F",1,1,"N",36,0
2019,123207068,111740158,1,1,,,,,,"",,,"",,
2019,123207078,111753665,1,4,,,,5,39,"M",1,2,"",39,0
2019,123202065,111757069,1,1,,,,,,"",,,"",,
2019,123207098,111753683,1,4,,,,5,12,"M",1,2,"R",12,0
2019,129114210,117859354,1,4,,,,5,49,"F",1,2,"R",49,0
2019,129114211,117859355,1,3,,,,,,"",,,"",,
2019,129114213,117859357,1,1,,,,,,"",,,"",,
2019,123207114,111757090,1,4,,,,5,45,"M",1,2,"R",45,0
2019,129114216,117859360,1,1,,,,,,"",,,"",,
2019,123207139,111757105,1,4,,,,5,50,"F",0,2,"",50,0
2019,123207140,111753724,1,4,,,,5,66,"M",1,,"N",66,0
2019,129114217,117859361,1,4,,,,5,20,"M",4,2,"R",20,0
2019,123197381,111757151,1,4,,,,5,57,"M",1,,"R",57,0
2019,123197384,111753764,1,4,,,,5,18,"M",1,2,"U",18,0
2019,123207194,111757157,1,4,,,,5,39,"F",1,3,"R",39,0
2019,123197388,111757159,1,4,,,,5,71,"F",1,,"R",71,0
2019,123207199,111757160,1,4,,,,5,24,"F",1,2,"R",24,0
2019,123197400,111757170,1,4,,,,5,82,"F",0,,"R",82,0
2019,123207210,111757170,4,4,,,,4,,"M",0,3,"U",,
2019,123207212,111757170,6,4,,,,4,,"F",0,3,"R",,
2019,123207208,111757170,3,4,,,,4,,"M",0,3,"R",,
2019,123207211,111757170,5,4,,,,4,,"F",0,3,"R",,
2019,123207206,111757170,2,4,,,,4,,"F",0,3,"R",,
2019,123197410,111753785,1,4,,,,5,46,"M",1,2,"R",46,0
2019,123197411,111757174,1,4,,,,5,44,"F",0,3,"U",44,0
2019,123207226,111757176,1,4,,,,5,35,"F",1,2,"U",35,0
2019,123197415,111757179,1,4,,,,5,35,"F",1,2,"R",35,0
2019,129114221,117859365,1,4,,,,5,35,"M",4,3,"N",35,0
2019,129114222,117859366,1,1,,,,,,"",,,"",,
2019,123207237,111753806,1,4,,,,5,66,"M",1,3,"R",66,0
2019,123202096,111753810,1,8,,,,,,"",,,"",,
2019,123197432,111740196,1,4,,,,5,52,"F",1,,"R",52,0
2019,123207244,111740199,1,1,,,,,,"",,,"",,
2019,123202105,111753815,2,4,,,,5,6,"M",0,3,"R",6,0
2019,123207245,111753815,1,4,,,,5,24,"F",1,2,"R",24,0
2019,123210890,111762523,1,4,,,,5,60,"M",1,2,"R",60,0
2019,123200570,111759953,1,1,,,,,,"",,,"",,
2019,123200595,111762560,1,4,,,,5,30,"M",2,2,"R",30,0
2019,123210974,111767076,1,4,,,,5,31,"M",1,2,"R",31,0
2019,123204803,111760035,1,1,,,,,,"",,,"",,
2019,126874787,115843540,1,1,,,,,,"",,,"",,
2019,123200685,111762637,1,4,,,,5,33,"M",1,2,"R",33,0
2019,123204841,111767135,2,1,,,,,,"",,,"",,
2019,123204875,111767168,1,4,,,,5,31,"M",1,2,"R",31,0
2019,123200734,111767174,1,1,,,,,,"",,,"",,
2019,123204883,111762686,1,4,,,,5,58,"M",1,3,"",58,0
2019,123200757,111760127,1,4,,,,5,58,"U",0,3,"",58,0
2019,126875347,115844040,1,4,,,,5,61,"F",1,,"N",61,0
2019,123211150,111767216,1,4,,,,5,22,"F",1,3,"",22,0
2019,123200796,111767242,1,4,,,,5,23,"M",1,2,"R",23,0
2019,123211187,111767261,1,4,,,,5,39,"M",1,1,"",39,0
2019,123204968,111767294,1,4,,,,5,29,"F",1,2,"R",29,0
2019,126875043,115843759,1,4,,,,5,34,"M",1,2,"R",34,0
2019,126865634,115838209,1,4,,,,5,26,"F",1,2,"N",26,0
2019,123211307,111767359,1,1,,,,,,"",,,"",,
2019,126875055,115843771,1,4,,,,5,48,"M",1,2,"N",48,0
2019,123211331,111767380,2,4,,,,5,68,"F",1,2,"R",68,0
2019,123205060,111767380,1,4,,,,5,68,"M",1,3,"R",68,0
2019,123200938,111762834,2,8,,,,,,"",,,"",,
2019,123211373,111762862,1,4,,,,5,46,"F",1,2,"R",46,0
2019,126870315,115847220,1,4,,,,5,36,"F",1,2,"R",36,0
2019,126870317,115847220,2,8,,,,,,"",,,"",,
2019,126875155,115843859,1,1,,,,,,"",,,"",,
2019,123211405,111767444,1,8,,,,,,"",,,"",,
2019,123211407,111762895,1,1,,,,,,"",,,"",,
2019,123211414,111760331,1,4,,,,5,14,"F",1,,"",14,0
2019,123201010,111760340,1,8,,,,,,"",,,"",,
2019,123205161,111762921,1,4,,,,5,47,"M",1,2,"",47,0
2019,123201036,111767484,1,8,,,,,,"",,,"",,
2019,123201052,111767502,1,8,,,,,,"",,,"",,
2019,126875165,115843869,1,8,,,,,,"",,,"",,
2019,126875180,115843886,1,4,,,,5,42,"M",0,2,"",42,0
2019,123205267,111767593,1,1,,,,,,"",,,"",,
2019,123211601,111767617,1,1,,,,,,"",,,"",,
2019,123205314,111760490,1,4,,,,5,39,"F",1,,"",39,0
2019,126875181,115843888,1,4,,,,5,64,"M",1,2,"R",64,0
2019,123205323,111763050,2,1,,,,,,"",,,"",,
2019,123205324,111763050,1,1,,,,,,"",,,"",,
2019,123205330,111763056,1,8,,,,,,"",,,"",,
2019,123205360,111760532,1,7,,,,,,"",,,"",,
2019,123205371,111760540,1,4,,,,5,58,"F",1,2,"R",58,0
2019,123211731,111760546,1,1,,,,,,"",,,"",,
2019,123216237,111760565,1,4,,,,5,41,"M",3,3,"R",41,0
2019,123205401,111763117,1,4,,,,5,60,"F",1,3,"R",60,0
2019,123216253,111760582,1,1,,,,,,"",,,"",,
2019,123216262,111763133,1,4,,,,5,26,"F",1,2,"N",26,0
2019,126870479,115843889,1,8,,,,,,"",,,"",,
2019,126875184,115843894,1,7,,,,,,"",,,"",,
2019,123211811,111763160,2,1,,,,,,"",,,"",,
2019,123211810,111763160,1,4,,,,5,42,"M",0,3,"U",42,0
2019,123211819,111767785,1,4,,,,5,16,"M",1,2,"R",16,0
2019,123216312,111760630,3,4,,,,5,21,"M",2,2,"R",21,0
2019,123205480,111760630,2,4,,,,5,19,"F",1,2,"R",19,0
2019,123216307,111760630,1,4,,,,5,19,"M",1,2,"R",19,0
2019,126875188,115843896,1,1,,,,,,"",,,"",,
2019,123211907,111767841,1,1,,,,,,"",,,"",,
2019,123211912,111760651,1,4,,,,5,34,"M",1,2,"",34,0
2019,126875187,115843896,2,4,,,,5,51,"F",2,3,"",51,0
2019,123216350,111760665,1,1,,,,,,"",,,"",,
2019,123212072,111767977,1,4,,,,5,48,"F",1,2,"U",48,0
2019,123212078,111767982,1,5,2,7,20617,5,31,"M",1,2,"N",31,0
2019,123212085,111760764,1,1,,,,,,"",,,"",,
2019,123205668,111768003,1,4,,,,5,62,"M",1,,"R",62,0
2019,123216468,111768006,1,4,,,,5,47,"M",1,2,"",47,0
2019,123216479,111768033,1,8,,,,,,"",,,"",,
2019,123212177,111768057,1,4,,,,5,85,"M",1,3,"R",85,0
2019,126875197,115847371,3,5,2,1,,5,58,"F",1,3,"",20,97
2019,123212216,111768096,1,4,,,,5,33,"M",1,2,"R",33,0
2019,123212229,111763450,1,8,,,,,,"",,,"",,
2019,123205761,111768116,1,4,,,,5,51,"M",1,3,"R",51,0
2019,123212247,111768122,1,4,,,,5,26,"M",1,3,"R",26,0
2019,123212259,111768131,1,4,,,,5,50,"F",4,3,"R",50,0
2019,123216575,111768150,1,4,,,,5,94,"F",1,2,"R",94,0
2019,123212287,111763484,1,4,,,,5,17,"M",1,3,"R",17,0
2019,130121133,118769758,1,4,,,,5,46,"M",1,2,"",46,0
2019,130129712,118774278,1,1,,,,,,"",,,"",,
2019,130129723,118774286,1,4,,,,5,47,"F",1,2,"",47,0
2019,130124557,118774301,2,4,,,,5,24,"F",1,,"",24,0
2019,130129739,118774301,1,4,,,,5,21,"F",1,,"",21,0
2019,130121331,118765826,1,1,,,,,,"",,,"",,
2019,130129767,118765835,1,4,,,,5,62,"F",1,2,"R",62,0
2019,130129800,118774370,1,4,,,,5,58,"U",0,3,"",18,98
2019,130129801,118774370,2,3,,,,,,"",,,"",,
2019,130124670,118769944,1,4,,,,5,47,"F",1,3,"U",47,0
2019,130124677,118769948,1,4,,,,5,52,"M",4,2,"",52,0
2019,130121532,118770070,1,4,,,,5,27,"M",4,3,"R",27,0
2019,130124818,118774622,2,4,,,,5,12,"F",4,2,"U",12,0
2019,130121540,118774622,1,4,,,,5,35,"F",4,2,"U",35,0
2019,130130089,118774666,1,4,,,,5,43,"F",1,,"",43,0
2019,130124929,118770178,1,1,,,,,,"",,,"",,
2019,130130177,118774745,1,4,,,,5,39,"F",0,3,"R",39,0
2019,130130352,118774911,1,1,,,,,,"",,,"",,
2019,130121801,118774917,1,1,,,,,,"",,,"",,
2019,130130368,118774926,1,4,,,,5,53,"F",1,2,"",53,0
2019,130130369,118774926,2,1,,,,,,"",,,"",,
2019,130125245,118770470,2,8,,,,,,"",,,"",,
2019,130125244,118770470,1,4,,,,5,23,"F",2,2,"R",23,0
2019,130121833,118776255,1,4,,,,5,65,"F",1,2,"R",65,0
2019,130130418,118774967,1,1,,,,,,"",,,"",,
2019,130121851,118776271,2,8,,,,,,"",,,"",,
2019,130121850,118776271,1,4,,,,5,22,"M",1,1,"R",22,0
2019,130125301,118770510,1,4,,,,5,41,"M",1,3,"U",41,0
2019,130125333,118770538,1,4,,,,5,24,"F",1,2,"N",24,0
2019,130125712,118776723,1,1,,,,,,"",,,"",,
2019,130130707,118775227,1,1,,,,,,"",,,"",,
2019,130122334,118775231,1,4,,,,5,59,"F",1,3,"R",59,0
2019,130130717,118775231,3,1,,,,,,"",,,"",,
2019,130130716,118775231,2,4,,,,5,28,"F",0,3,"R",28,0
2019,130130718,118775232,1,4,,,,5,15,"M",1,2,"R",15,0
2019,130122344,118775236,4,1,,,,,,"",,,"",,
2019,130125730,118775236,1,4,,,,5,31,"M",1,2,"",31,0
2019,130122345,118775236,3,1,,,,,,"",,,"",,
2019,130122352,118775236,11,1,,,,,,"",,,"",,
2019,130122350,118775236,6,1,,,,,,"",,,"",,
2019,130122353,118775236,10,1,,,,,,"",,,"",,
2019,130122349,118775236,12,1,,,,,,"",,,"",,
2019,130122354,118775236,8,1,,,,,,"",,,"",,
2019,130122351,118775236,9,1,,,,,,"",,,"",,
2019,130122346,118775236,2,1,,,,,,"",,,"",,
2019,130122347,118775236,5,1,,,,,,"",,,"",,
2019,130122348,118775236,7,1,,,,,,"",,,"",,
2019,130130723,118775237,1,1,,,,,,"",,,"",,
2019,130122357,118775238,1,1,,,,,,"",,,"",,
2019,130130727,118775240,1,4,,,,5,65,"M",1,2,"R",65,0
2019,130130731,118775242,1,4,,,,5,14,"F",1,,"R",14,0
2019,130122363,118776741,1,4,,,,5,25,"M",0,2,"R",25,0
2019,130130733,118775244,1,8,,,,,,"",,,"",,
2019,130130734,118775245,2,4,,,,5,27,"M",1,2,"R",27,0
2019,130125757,118775245,1,4,,,,5,26,"F",1,2,"R",26,0
2019,130130735,118776744,1,4,,,,5,29,"M",1,3,"N",29,0
2019,130122367,118776746,1,4,,,,5,58,"M",1,,"",58,0
2019,130122368,118776747,1,4,,,,5,47,"F",1,3,"N",47,0
2019,130130740,118775248,1,4,,,,5,44,"M",1,2,"",44,0
2019,130130753,118775261,1,4,,,,5,27,"F",1,3,"U",27,0
2019,130122384,118775263,1,4,,,,5,30,"M",1,2,"",30,0
2019,130122385,118776759,1,4,,,,5,20,"M",1,2,"N",20,0
2019,130130762,118775270,1,4,,,,5,41,"M",1,2,"",41,0
2019,130130764,118775272,1,4,,,,5,61,"F",1,,"",61,0
2019,130130768,118775275,2,4,,,,5,35,"F",1,2,"N",35,0
2019,130125791,118775275,1,1,,,,,,"",,,"",,
2019,130130769,118775276,1,4,,,,5,33,"F",2,2,"N",33,0
2019,130125795,118770913,1,8,,,,,,"",,,"",,
2019,130130776,118775283,1,8,,,,,,"",,,"",,
2019,130130782,118775287,1,4,,,,5,47,"F",1,,"",47,0
2019,130125805,118770922,1,4,,,,5,38,"F",1,2,"",38,0
2019,130122399,118775288,1,8,,,,,,"",,,"",,
2019,130130787,118775293,1,1,,,,,,"",,,"",,
2019,130122409,118775294,1,4,,,,5,66,"F",1,,"",66,0
2019,130130789,118775296,1,4,,,,5,47,"F",0,,"",47,0
2019,130130792,118775300,1,4,,,,5,48,"M",1,,"",48,0
2019,130126023,118775620,1,4,,,,5,40,"F",1,2,"",40,0
2019,130131251,118775709,1,8,,,,,,"",,,"",,
2019,130126123,118775718,1,4,,,,5,58,"M",4,3,"U",58,0
2019,130126140,118781218,1,4,,,,5,77,"F",1,2,"",77,0
2019,130131286,118775735,1,4,,,,5,25,"M",1,2,"R",25,0
2019,130126156,118781232,1,8,,,,,,"",,,"",,
2019,130126171,118775762,1,4,,,,4,,"M",1,,"",,
2019,130133138,118777395,1,4,,,,4,,"U",0,3,"U",,
2019,130126178,118781251,1,4,,,,5,15,"M",1,3,"U",15,0
2019,130131321,118775766,1,4,,,,5,40,"F",1,3,"R",40,0
2019,130133163,118775774,1,4,,,,5,21,"F",1,3,"R",21,0
2019,130133166,118775775,1,4,,,,5,29,"F",1,3,"",29,0
2019,130133171,118781264,1,4,,,,5,23,"M",1,2,"",23,0
2019,130131333,118775782,1,4,,,,5,50,"M",1,3,"R",50,0
2019,130131335,118775784,1,4,,,,5,24,"M",1,2,"",24,0
2019,130131338,118775786,1,8,,,,,,"",,,"",,
2019,130131346,118775793,1,8,,,,,,"",,,"",,
2019,130133194,118781283,1,4,,,,5,70,"M",1,,"N",70,0
2019,130131349,118775797,3,4,,,,5,29,"M",1,2,"",29,0
2019,130131350,118775797,2,4,,,,5,63,"M",1,2,"",63,0
2019,130133203,118775801,2,4,,,,5,45,"M",1,,"",45,0
2019,130131358,118775801,3,4,,,,5,36,"F",1,,"",36,0
2019,130133202,118775801,1,4,,,,5,38,"M",1,,"",38,0
2019,130131359,118775802,1,4,,,,5,1,"F",1,2,"R",1,0
2019,130131360,118775802,2,4,,,,5,3,"F",1,2,"R",3,0
2019,130133206,118777445,1,4,,,,5,33,"M",1,3,"R",33,0
2019,130131367,118777448,1,4,,,,5,47,"M",0,,"",47,0
2019,130131368,118777448,2,7,,,,,,"",,,"",,
2019,130131377,118775816,1,4,,,,5,9,"F",0,3,"R",9,0
2019,130131384,118775821,1,4,,,,5,23,"M",1,1,"R",23,0
2019,130133222,118777462,1,4,,,,5,69,"M",1,,"",69,0
2019,130133228,118777464,1,4,,,,5,39,"F",1,,"",39,0
2019,130133232,118777468,1,1,,,,,,"",,,"",,
2019,130126225,118775831,1,4,,,,5,59,"F",1,2,"R",59,0
2019,130133242,118775834,1,4,,,,5,19,"M",1,,"",19,0
2019,130131399,118775839,1,4,,,,5,42,"M",1,2,"R",42,0
2019,130131400,118775840,1,8,,,,,,"",,,"",,
2019,130131409,118775848,1,8,,,,,,"",,,"",,
2019,130126239,118775849,1,4,,,,5,68,"F",1,3,"R",68,0
2019,130131418,118775856,1,1,,,,,,"",,,"",,
2019,130126342,118781403,2,8,,,,,,"",,,"",,
2019,130126360,118781415,1,4,,,,5,28,"M",1,2,"R",28,0
2019,130133425,118781459,1,1,,,,,,"",,,"",,
2019,130126648,118786225,1,3,,,,,,"",,,"",,
2019,130131826,118786234,1,4,,,,5,40,"F",4,,"N",40,0
2019,130133701,118786252,1,4,,,,5,72,"M",1,3,"",72,0
2019,130131941,118786342,1,4,,,,5,38,"M",1,2,"",38,0
2019,130127174,118782147,1,1,,,,,,"",,,"",,
2019,130127177,118782151,1,4,,,,5,60,"F",1,2,"",60,0
2019,130132452,118786769,1,4,,,,5,33,"F",1,2,"R",33,0
2019,130132460,118786777,1,4,,,,5,46,"F",1,2,"",46,0
2019,130132466,118786780,1,4,,,,5,62,"M",1,2,"",62,0
2019,130134128,118786788,1,4,,,,5,37,"M",0,3,"",37,0
2019,130132477,118786790,1,4,,,,5,44,"F",1,2,"R",44,0
2019,130134135,118778277,1,4,,,,5,62,"M",1,,"",62,0
2019,130134141,118778281,1,4,,,,5,36,"F",1,2,"R",36,0
2019,130132490,118778288,1,4,,,,5,29,"M",1,,"",29,0
2019,130113530,118758876,1,4,,,,5,37,"M",1,2,"R",37,0
2019,130113533,118758879,1,4,,,,5,21,"M",1,1,"N",21,0
2019,130113582,118758920,1,4,,,,5,61,"M",1,,"R",61,0
2019,130102023,118758928,1,4,,,,5,24,"M",1,3,"N",24,0
2019,130113612,118758942,1,4,,,,5,47,"M",1,2,"R",47,0
2019,130111103,118762154,1,4,,,,5,63,"M",0,3,"R",63,0
2019,130113622,118758948,1,4,,,,5,28,"F",4,2,"R",28,0
2019,130113637,118758961,1,4,,,,5,31,"F",1,3,"N",31,0
2019,130113669,118758983,1,4,,,,5,32,"F",4,3,"R",32,0
2019,130113676,118758989,1,1,,,,,,"",,,"",,
2019,130102095,118762196,1,1,,,,,,"",,,"",,
2019,130113680,118758993,1,4,,,,5,51,"M",0,2,"N",51,0
2019,130113681,118758993,2,4,,,,5,45,"F",0,2,"N",45,0
2019,130113682,118758993,3,4,,,,5,33,"M",0,1,"N",33,0
